vf2_mean,vf3_mean,iterations,vf2_matches,vf3_matches,target_path,pattern_path,target_vertices,target_edges,pattern_vertices,pattern_edges
0.547491,0.084679,10,400,400,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_bvg_b06_200/si6_b06_m200.04/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_bvg_b06_200/si6_b06_m200.04/pattern,200,1200,120,708
0.555793,0.081622,10,400,400,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_bvg_b06_200/si6_b06_m200.05/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_bvg_b06_200/si6_b06_m200.05/pattern,200,1200,120,708
0.554881,0.081728,10,400,400,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_bvg_b06_200/si6_b06_m200.06/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_bvg_b06_200/si6_b06_m200.06/pattern,200,1200,120,708
0.548736,0.082838,10,400,400,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_bvg_b06_200/si6_b06_m200.07/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_bvg_b06_200/si6_b06_m200.07/pattern,200,1200,120,708
0.580020,0.083623,10,400,400,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_bvg_b06_200/si6_b06_m200.08/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_bvg_b06_200/si6_b06_m200.08/pattern,200,1200,120,708
0.603916,0.081754,10,400,400,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_bvg_b06_200/si6_b06_m200.09/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_bvg_b06_200/si6_b06_m200.09/pattern,200,1200,120,708
0.135703,0.001230,10,1,1,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_m4D_m4Dr2_256/si6_m4Dr2_m256.00/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_m4D_m4Dr2_256/si6_m4Dr2_m256.00/pattern,256,1444,153,730
0.450380,0.001524,10,1,1,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_m4D_m4Dr2_256/si6_m4Dr2_m256.01/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_m4D_m4Dr2_256/si6_m4Dr2_m256.01/pattern,256,1444,153,698
1.823442,0.003956,10,2,2,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_m4D_m4Dr2_256/si6_m4Dr2_m256.02/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_m4D_m4Dr2_256/si6_m4Dr2_m256.02/pattern,256,1446,153,680
8.948466,0.001294,10,2,2,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_m4D_m4Dr2_256/si6_m4Dr2_m256.03/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_m4D_m4Dr2_256/si6_m4Dr2_m256.03/pattern,256,1446,153,698
1.093528,0.003141,10,64,64,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_m4D_m4Dr2_256/si6_m4Dr2_m256.04/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_m4D_m4Dr2_256/si6_m4Dr2_m256.04/pattern,256,1444,153,692
1.063559,0.001413,10,2,2,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_m4D_m4Dr2_256/si6_m4Dr2_m256.05/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_m4D_m4Dr2_256/si6_m4Dr2_m256.05/pattern,256,1446,153,726
4.004495,0.008766,10,12,12,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_m4D_m4Dr2_256/si6_m4Dr2_m256.06/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_m4D_m4Dr2_256/si6_m4Dr2_m256.06/pattern,256,1444,153,714
0.475949,0.001827,10,24,24,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_m4D_m4Dr2_256/si6_m4Dr2_m256.07/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_m4D_m4Dr2_256/si6_m4Dr2_m256.07/pattern,256,1446,153,756
0.057944,0.001383,10,2,2,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_m4D_m4Dr2_256/si6_m4Dr2_m256.08/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_m4D_m4Dr2_256/si6_m4Dr2_m256.08/pattern,256,1446,153,740
0.047795,0.001524,10,6,6,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_m4D_m4Dr2_256/si6_m4Dr2_m256.09/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_m4D_m4Dr2_256/si6_m4Dr2_m256.09/pattern,256,1446,153,708
0.034537,0.002806,10,1,1,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_rand_r001_200/si6_r001_m200.00/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_rand_r001_200/si6_r001_m200.00/pattern,200,880,120,424
0.038778,0.023761,10,1,1,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_rand_r001_200/si6_r001_m200.02/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_rand_r001_200/si6_r001_m200.02/pattern,200,894,120,412
46.297811,0.001822,7,16,16,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_rand_r001_200/si6_r001_m200.03/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_rand_r001_200/si6_r001_m200.03/pattern,200,890,120,386
0.958156,0.025425,10,96,96,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_rand_r001_200/si6_r001_m200.04/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_rand_r001_200/si6_r001_m200.04/pattern,200,876,120,398
27.548056,0.007343,10,96,96,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_rand_r001_200/si6_r001_m200.05/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_rand_r001_200/si6_r001_m200.05/pattern,200,902,120,376
1.868863,0.006590,10,288,288,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_rand_r001_200/si6_r001_m200.06/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_rand_r001_200/si6_r001_m200.06/pattern,200,900,120,422
2.058729,0.000994,10,4,4,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_rand_r001_200/si6_r001_m200.07/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_rand_r001_200/si6_r001_m200.07/pattern,200,884,120,424
78.071548,0.013680,4,18,18,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_rand_r001_200/si6_r001_m200.09/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si6_rand_r001_200/si6_r001_m200.09/pattern,200,896,120,382
0.146696,0.095465,10,800,800,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b03_400/si2_b03_m400.00/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b03_400/si2_b03_m400.00/pattern,400,1200,80,234
0.148423,0.091200,10,800,800,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b03_400/si2_b03_m400.01/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b03_400/si2_b03_m400.01/pattern,400,1200,80,234
0.146876,0.090185,10,800,800,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b03_400/si2_b03_m400.02/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b03_400/si2_b03_m400.02/pattern,400,1200,80,234
0.146262,0.091257,10,800,800,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b03_400/si2_b03_m400.03/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b03_400/si2_b03_m400.03/pattern,400,1200,80,234
0.146677,0.093535,10,800,800,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b03_400/si2_b03_m400.04/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b03_400/si2_b03_m400.04/pattern,400,1200,80,234
0.146087,0.093647,10,800,800,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b03_400/si2_b03_m400.05/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b03_400/si2_b03_m400.05/pattern,400,1200,80,234
0.147934,0.094453,10,800,800,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b03_400/si2_b03_m400.06/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b03_400/si2_b03_m400.06/pattern,400,1200,80,234
0.149245,0.094393,10,800,800,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b03_400/si2_b03_m400.07/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b03_400/si2_b03_m400.07/pattern,400,1200,80,234
0.148205,0.096991,10,800,800,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b03_400/si2_b03_m400.08/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b03_400/si2_b03_m400.08/pattern,400,1200,80,234
0.146228,0.096571,10,800,800,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b03_400/si2_b03_m400.09/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b03_400/si2_b03_m400.09/pattern,400,1200,80,234
6.752245,9.749878,10,1105920,1105920,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b06m_200/si2_b06m_m200.00/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b06m_200/si2_b06m_m200.00/pattern,200,1200,40,124
0.093047,0.065445,10,6144,6144,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b06m_200/si2_b06m_m200.01/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b06m_200/si2_b06m_m200.01/pattern,200,1196,40,128
0.002315,0.000607,10,1,1,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b06m_200/si2_b06m_m200.02/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b06m_200/si2_b06m_m200.02/pattern,200,1194,40,152
0.001873,0.001658,10,96,96,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b06m_200/si2_b06m_m200.03/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b06m_200/si2_b06m_m200.03/pattern,200,1196,40,164
0.245190,0.003196,10,36,36,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b06m_200/si2_b06m_m200.04/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b06m_200/si2_b06m_m200.04/pattern,200,1198,40,146
0.035597,0.001218,10,48,48,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b06m_200/si2_b06m_m200.05/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b06m_200/si2_b06m_m200.05/pattern,200,1194,40,168
0.088557,0.128929,10,17280,17280,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b06m_200/si2_b06m_m200.06/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b06m_200/si2_b06m_m200.06/pattern,200,1200,40,144
0.048956,0.001350,10,96,96,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b06m_200/si2_b06m_m200.07/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b06m_200/si2_b06m_m200.07/pattern,200,1196,40,134
0.344140,0.000939,10,2,2,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b06m_200/si2_b06m_m200.08/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b06m_200/si2_b06m_m200.08/pattern,200,1194,40,172
0.139685,0.000928,10,8,8,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b06m_200/si2_b06m_m200.09/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b06m_200/si2_b06m_m200.09/pattern,200,1196,40,144
20.584037,0.188398,10,800,800,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b09_400/si2_b09_m400.00/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b09_400/si2_b09_m400.00/pattern,400,3600,80,674
19.372798,0.189692,10,800,800,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b09_400/si2_b09_m400.01/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b09_400/si2_b09_m400.01/pattern,400,3600,80,672
78.098323,0.190163,4,800,800,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b09_400/si2_b09_m400.03/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b09_400/si2_b09_m400.03/pattern,400,3600,80,674
27.491192,0.187434,10,800,800,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b09_400/si2_b09_m400.04/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b09_400/si2_b09_m400.04/pattern,400,3600,80,674
41.390759,0.184443,8,800,800,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b09_400/si2_b09_m400.05/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b09_400/si2_b09_m400.05/pattern,400,3600,80,672
6.858347,0.250018,10,800,800,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b09_400/si2_b09_m400.06/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b09_400/si2_b09_m400.06/pattern,400,3600,80,676
15.300424,0.209703,10,800,800,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b09_400/si2_b09_m400.07/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b09_400/si2_b09_m400.07/pattern,400,3600,80,674
10.476700,0.219990,10,800,800,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b09_400/si2_b09_m400.08/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b09_400/si2_b09_m400.08/pattern,400,3600,80,672
45.364371,0.187511,7,800,800,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b09_400/si2_b09_m400.09/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_bvg_b09_400/si2_b09_m400.09/pattern,400,3600,80,674
24.147461,0.035316,10,576,576,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr2_1296/si2_m4Dr2_m1296.07/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr2_1296/si2_m4Dr2_m1296.07/pattern,1296,7716,259,1004
0.011571,0.008251,10,48,48,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.00/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.00/pattern,256,1548,51,192
0.000905,0.000825,10,6,6,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.01/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.01/pattern,256,1544,51,192
5.981522,0.008214,10,720,720,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.02/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.02/pattern,256,1546,51,164
0.620485,0.040659,10,864,864,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.03/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.03/pattern,256,1546,51,158
0.039373,0.096814,10,5040,5040,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.04/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.04/pattern,256,1544,51,172
0.008778,0.006505,10,120,120,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.05/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.05/pattern,256,1548,51,190
0.239686,0.345539,10,34560,34560,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.06/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.06/pattern,256,1546,51,164
12.213926,0.009475,10,12,12,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.07/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.07/pattern,256,1548,51,200
0.250924,0.075054,10,16,16,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.08/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.08/pattern,256,1546,51,192
1.239151,1.904121,10,172800,172800,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.09/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr4_256/si2_m4Dr4_m256.09/pattern,256,1544,51,156
124.711558,1.463463,3,62208,62208,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr6_625/si2_m4Dr6_m625.01/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr6_625/si2_m4Dr6_m625.01/pattern,625,4148,125,430
162.304742,20.375582,2,884736,884736,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr6_625/si2_m4Dr6_m625.02/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si2_m4D_m4Dr6_625/si2_m4Dr6_m625.02/pattern,625,4146,125,420
2.323623,0.783262,10,1600,1600,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b03_800/si4_b03_m800.00/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b03_800/si4_b03_m800.00/pattern,800,2400,320,954
2.325961,0.795190,10,1600,1600,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b03_800/si4_b03_m800.01/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b03_800/si4_b03_m800.01/pattern,800,2400,320,954
2.308830,0.783729,10,1600,1600,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b03_800/si4_b03_m800.02/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b03_800/si4_b03_m800.02/pattern,800,2400,320,954
2.315541,0.797874,10,1600,1600,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b03_800/si4_b03_m800.03/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b03_800/si4_b03_m800.03/pattern,800,2400,320,954
2.319828,0.780357,10,1600,1600,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b03_800/si4_b03_m800.04/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b03_800/si4_b03_m800.04/pattern,800,2400,320,954
2.320526,0.810505,10,1600,1600,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b03_800/si4_b03_m800.05/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b03_800/si4_b03_m800.05/pattern,800,2400,320,954
2.325840,0.788236,10,1600,1600,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b03_800/si4_b03_m800.06/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b03_800/si4_b03_m800.06/pattern,800,2400,320,954
2.329781,0.792570,10,1600,1600,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b03_800/si4_b03_m800.07/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b03_800/si4_b03_m800.07/pattern,800,2400,320,954
2.396843,0.793724,10,1600,1600,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b03_800/si4_b03_m800.08/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b03_800/si4_b03_m800.08/pattern,800,2400,320,954
2.304588,0.791833,10,1600,1600,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b03_800/si4_b03_m800.09/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b03_800/si4_b03_m800.09/pattern,800,2400,320,954
0.368195,0.056892,10,400,400,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b06_200/si4_b06_m200.00/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b06_200/si4_b06_m200.00/pattern,200,1200,80,468
0.370678,0.063531,10,400,400,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b06_200/si4_b06_m200.01/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b06_200/si4_b06_m200.01/pattern,200,1200,80,468
0.360975,0.058963,10,400,400,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b06_200/si4_b06_m200.02/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b06_200/si4_b06_m200.02/pattern,200,1200,80,468
0.355885,0.057107,10,400,400,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b06_200/si4_b06_m200.03/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b06_200/si4_b06_m200.03/pattern,200,1200,80,468
0.360616,0.055622,10,400,400,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b06_200/si4_b06_m200.04/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b06_200/si4_b06_m200.04/pattern,200,1200,80,468
0.369329,0.064364,10,400,400,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b06_200/si4_b06_m200.05/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b06_200/si4_b06_m200.05/pattern,200,1200,80,468
0.358856,0.056122,10,400,400,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b06_200/si4_b06_m200.06/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b06_200/si4_b06_m200.06/pattern,200,1200,80,468
0.374130,0.060139,10,400,400,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b06_200/si4_b06_m200.07/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b06_200/si4_b06_m200.07/pattern,200,1200,80,468
0.359157,0.055245,10,400,400,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b06_200/si4_b06_m200.08/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b06_200/si4_b06_m200.08/pattern,200,1200,80,468
0.434056,0.056775,10,400,400,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b06_200/si4_b06_m200.09/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b06_200/si4_b06_m200.09/pattern,200,1200,80,468
17.290523,1.324697,10,1600,1600,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b09_800/si4_b09_m800.04/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b09_800/si4_b09_m800.04/pattern,800,7200,320,2834
16.003671,1.446499,10,1600,1600,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b09_800/si4_b09_m800.05/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b09_800/si4_b09_m800.05/pattern,800,7200,320,2838
106.375177,1.362597,3,1600,1600,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b09_800/si4_b09_m800.07/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b09_800/si4_b09_m800.07/pattern,800,7200,320,2834
207.578088,1.371822,2,1600,1600,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b09_800/si4_b09_m800.08/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b09_800/si4_b09_m800.08/pattern,800,7200,320,2834
9.607283,1.433253,10,1600,1600,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b09_800/si4_b09_m800.09/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_bvg_b09_800/si4_b09_m800.09/pattern,800,7200,320,2838
1.502449,0.010793,10,288,288,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_m4D_m4Dr2_256/si4_m4Dr2_m256.00/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_m4D_m4Dr2_256/si4_m4Dr2_m256.00/pattern,256,1446,102,396
0.032458,0.003538,10,144,144,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_m4D_m4Dr2_256/si4_m4Dr2_m256.01/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_m4D_m4Dr2_256/si4_m4Dr2_m256.01/pattern,256,1446,102,416
0.798061,0.003338,10,6,6,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_m4D_m4Dr2_256/si4_m4Dr2_m256.02/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_m4D_m4Dr2_256/si4_m4Dr2_m256.02/pattern,256,1446,102,438
1.118474,0.002580,10,24,24,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_m4D_m4Dr2_256/si4_m4Dr2_m256.03/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_m4D_m4Dr2_256/si4_m4Dr2_m256.03/pattern,256,1444,102,396
3.953660,0.003776,10,96,96,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_m4D_m4Dr2_256/si4_m4Dr2_m256.04/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_m4D_m4Dr2_256/si4_m4Dr2_m256.04/pattern,256,1444,102,426
0.773239,0.003778,10,120,120,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_m4D_m4Dr2_256/si4_m4Dr2_m256.05/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_m4D_m4Dr2_256/si4_m4Dr2_m256.05/pattern,256,1444,102,442
0.738884,0.010981,10,576,576,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_m4D_m4Dr2_256/si4_m4Dr2_m256.06/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_m4D_m4Dr2_256/si4_m4Dr2_m256.06/pattern,256,1446,102,430
68.472384,0.001211,5,8,8,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_m4D_m4Dr2_256/si4_m4Dr2_m256.08/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_m4D_m4Dr2_256/si4_m4Dr2_m256.08/pattern,256,1444,102,430
1.390632,0.002493,10,2,2,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_m4D_m4Dr2_256/si4_m4Dr2_m256.09/target,/u/wasimon/ghl/GGL/benchmark/cpp/../si/si4_m4D_m4Dr2_256/si4_m4Dr2_m256.09/pattern,256,1446,102,468
