vf2_mean,vf3_mean,iterations,vf2_matches,vf3_matches,target_path,pattern_path,target_vertices,target_edges,pattern_vertices,pattern_edges
-1.000000,0.004262,0,-1,4,si/si6_m4D_m4Dr4_625/si6_m4Dr4_m625.05/target,si/si6_m4D_m4Dr4_625/si6_m4Dr4_m625.05/pattern,625,3900,375,1884
-1.000000,0.005566,0,-1,24,si/si6_m4D_m4Dr4_625/si6_m4Dr4_m625.06/target,si/si6_m4D_m4Dr4_625/si6_m4Dr4_m625.06/pattern,625,3900,375,1958
-1.000000,0.010037,0,-1,48,si/si6_m4D_m4Dr4_625/si6_m4Dr4_m625.07/target,si/si6_m4D_m4Dr4_625/si6_m4Dr4_m625.07/pattern,625,3900,375,1766
-1.000000,0.005865,0,-1,32,si/si6_m4D_m4Dr4_625/si6_m4Dr4_m625.08/target,si/si6_m4D_m4Dr4_625/si6_m4Dr4_m625.08/pattern,625,3896,375,1896
-1.000000,0.005058,0,-1,12,si/si6_m4D_m4Dr4_625/si6_m4Dr4_m625.09/target,si/si6_m4D_m4Dr4_625/si6_m4Dr4_m625.09/pattern,625,3898,375,1916
-1.000000,0.004413,0,-1,32,si/si6_rand_r001_200/si6_r001_m200.01/target,si/si6_rand_r001_200/si6_r001_m200.01/pattern,200,888,120,398
-1.000000,0.015713,0,-1,432,si/si6_rand_r001_200/si6_r001_m200.08/target,si/si6_rand_r001_200/si6_r001_m200.08/pattern,200,880,120,398
-1.000000,2.870116,0,-1,1,si/si6_rand_r005_400/si6_r005_m400.00/target,si/si6_rand_r005_400/si6_r005_m400.00/pattern,400,15524,240,5552
-1.000000,3.017990,0,-1,1,si/si6_rand_r005_400/si6_r005_m400.01/target,si/si6_rand_r005_400/si6_r005_m400.01/pattern,400,15584,240,5624
-1.000000,0.562674,0,-1,1,si/si6_rand_r005_400/si6_r005_m400.02/target,si/si6_rand_r005_400/si6_r005_m400.02/pattern,400,15534,240,5700
-1.000000,2.192583,0,-1,1,si/si6_rand_r005_400/si6_r005_m400.03/target,si/si6_rand_r005_400/si6_r005_m400.03/pattern,400,15600,240,5590
-1.000000,4.956253,0,-1,1,si/si6_rand_r005_400/si6_r005_m400.04/target,si/si6_rand_r005_400/si6_r005_m400.04/pattern,400,15620,240,5560
-1.000000,6.354415,0,-1,1,si/si6_rand_r005_400/si6_r005_m400.05/target,si/si6_rand_r005_400/si6_r005_m400.05/pattern,400,15550,240,5462
-1.000000,0.363978,0,-1,1,si/si6_rand_r005_400/si6_r005_m400.06/target,si/si6_rand_r005_400/si6_r005_m400.06/pattern,400,15604,240,5728
-1.000000,1.810399,0,-1,1,si/si6_rand_r005_400/si6_r005_m400.07/target,si/si6_rand_r005_400/si6_r005_m400.07/pattern,400,15562,240,5604
-1.000000,4.368244,0,-1,1,si/si6_rand_r005_400/si6_r005_m400.08/target,si/si6_rand_r005_400/si6_r005_m400.08/pattern,400,15588,240,5658
-1.000000,0.260130,0,-1,1,si/si6_rand_r005_400/si6_r005_m400.09/target,si/si6_rand_r005_400/si6_r005_m400.09/pattern,400,15616,240,5676
-1.000000,156.102684,0,-1,1,si/si6_rand_r01_600/si6_r01_m600.00/target,si/si6_rand_r01_600/si6_r01_m600.00/pattern,600,68382,360,24474
-1.000000,-1.000000,0,-1,-1,si/si6_rand_r01_600/si6_r01_m600.01/target,si/si6_rand_r01_600/si6_r01_m600.01/pattern,600,68342,360,24350
-1.000000,-1.000000,0,-1,-1,si/si6_rand_r01_600/si6_r01_m600.02/target,si/si6_rand_r01_600/si6_r01_m600.02/pattern,600,68198,360,24470
-1.000000,-1.000000,0,-1,-1,si/si6_rand_r01_600/si6_r01_m600.03/target,si/si6_rand_r01_600/si6_r01_m600.03/pattern,600,68366,360,24736
-1.000000,-1.000000,0,-1,-1,si/si6_rand_r01_600/si6_r01_m600.04/target,si/si6_rand_r01_600/si6_r01_m600.04/pattern,600,68286,360,24722
-1.000000,255.563025,0,-1,1,si/si6_rand_r01_600/si6_r01_m600.05/target,si/si6_rand_r01_600/si6_r01_m600.05/pattern,600,68274,360,24620
-1.000000,290.763702,0,-1,1,si/si6_rand_r01_600/si6_r01_m600.06/target,si/si6_rand_r01_600/si6_r01_m600.06/pattern,600,68352,360,24718
-1.000000,-1.000000,0,-1,-1,si/si6_rand_r01_600/si6_r01_m600.07/target,si/si6_rand_r01_600/si6_r01_m600.07/pattern,600,68186,360,24450
-1.000000,298.036548,0,-1,1,si/si6_rand_r01_600/si6_r01_m600.08/target,si/si6_rand_r01_600/si6_r01_m600.08/pattern,600,68388,360,24686
-1.000000,-1.000000,0,-1,-1,si/si6_rand_r01_600/si6_r01_m600.09/target,si/si6_rand_r01_600/si6_r01_m600.09/pattern,600,68278,360,24820
-1.000000,-1.000000,0,-1,-1,si/si2_bvg_b03m_800/si2_b03m_m800.00/target,si/si2_bvg_b03m_800/si2_b03m_m800.00/pattern,800,2398,160,376
-1.000000,-1.000000,0,-1,-1,si/si2_bvg_b03m_800/si2_b03m_m800.01/target,si/si2_bvg_b03m_800/si2_b03m_m800.01/pattern,800,2400,160,374
-1.000000,-1.000000,0,-1,-1,si/si2_bvg_b03m_800/si2_b03m_m800.02/target,si/si2_bvg_b03m_800/si2_b03m_m800.02/pattern,800,2396,160,384
-1.000000,-1.000000,0,-1,-1,si/si2_bvg_b03m_800/si2_b03m_m800.03/target,si/si2_bvg_b03m_800/si2_b03m_m800.03/pattern,800,2398,160,364
-1.000000,-1.000000,0,-1,-1,si/si2_bvg_b03m_800/si2_b03m_m800.04/target,si/si2_bvg_b03m_800/si2_b03m_m800.04/pattern,800,2400,160,374
-1.000000,-1.000000,0,-1,-1,si/si2_bvg_b03m_800/si2_b03m_m800.05/target,si/si2_bvg_b03m_800/si2_b03m_m800.05/pattern,800,2400,160,374
-1.000000,-1.000000,0,-1,-1,si/si2_bvg_b03m_800/si2_b03m_m800.06/target,si/si2_bvg_b03m_800/si2_b03m_m800.06/pattern,800,2400,160,376
-1.000000,-1.000000,0,-1,-1,si/si2_bvg_b03m_800/si2_b03m_m800.07/target,si/si2_bvg_b03m_800/si2_b03m_m800.07/pattern,800,2400,160,372
-1.000000,-1.000000,0,-1,-1,si/si2_bvg_b03m_800/si2_b03m_m800.08/target,si/si2_bvg_b03m_800/si2_b03m_m800.08/pattern,800,2398,160,362
-1.000000,-1.000000,0,-1,-1,si/si2_bvg_b03m_800/si2_b03m_m800.09/target,si/si2_bvg_b03m_800/si2_b03m_m800.09/pattern,800,2396,160,360
-1.000000,0.243553,0,-1,800,si/si2_bvg_b09_400/si2_b09_m400.02/target,si/si2_bvg_b09_400/si2_b09_m400.02/pattern,400,3600,80,672
-1.000000,2.805421,0,-1,73728,si/si2_bvg_b09m_800/si2_b09m_m800.00/target,si/si2_bvg_b09m_800/si2_b09m_m800.00/pattern,800,7196,160,794
-1.000000,0.111327,0,-1,512,si/si2_bvg_b09m_800/si2_b09m_m800.01/target,si/si2_bvg_b09m_800/si2_b09m_m800.01/pattern,800,7190,160,824
-1.000000,1.653648,0,-1,46080,si/si2_bvg_b09m_800/si2_b09m_m800.02/target,si/si2_bvg_b09m_800/si2_b09m_m800.02/pattern,800,7186,160,840
-1.000000,0.143933,0,-1,3840,si/si2_bvg_b09m_800/si2_b09m_m800.03/target,si/si2_bvg_b09m_800/si2_b09m_m800.03/pattern,800,7190,160,760
-1.000000,17.781320,0,-1,442368,si/si2_bvg_b09m_800/si2_b09m_m800.04/target,si/si2_bvg_b09m_800/si2_b09m_m800.04/pattern,800,7184,160,734
-1.000000,44.451671,0,-1,1382400,si/si2_bvg_b09m_800/si2_b09m_m800.05/target,si/si2_bvg_b09m_800/si2_b09m_m800.05/pattern,800,7196,160,732
-1.000000,0.005993,0,-1,8,si/si2_bvg_b09m_800/si2_b09m_m800.06/target,si/si2_bvg_b09m_800/si2_b09m_m800.06/pattern,800,7200,160,808
-1.000000,-1.000000,0,-1,-1,si/si2_bvg_b09m_800/si2_b09m_m800.07/target,si/si2_bvg_b09m_800/si2_b09m_m800.07/pattern,800,7192,160,658
-1.000000,-1.000000,0,-1,-1,si/si2_bvg_b09m_800/si2_b09m_m800.08/target,si/si2_bvg_b09m_800/si2_b09m_m800.08/pattern,800,7190,160,694
-1.000000,6.643854,0,-1,184320,si/si2_bvg_b09m_800/si2_b09m_m800.09/target,si/si2_bvg_b09m_800/si2_b09m_m800.09/pattern,800,7190,160,714
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4Dr2_1296/si2_m4Dr2_m1296.00/target,si/si2_m4D_m4Dr2_1296/si2_m4Dr2_m1296.00/pattern,1296,7718,259,1032
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4Dr2_1296/si2_m4Dr2_m1296.01/target,si/si2_m4D_m4Dr2_1296/si2_m4Dr2_m1296.01/pattern,1296,7714,259,954
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4Dr2_1296/si2_m4Dr2_m1296.02/target,si/si2_m4D_m4Dr2_1296/si2_m4Dr2_m1296.02/pattern,1296,7718,259,884
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4Dr2_1296/si2_m4Dr2_m1296.03/target,si/si2_m4D_m4Dr2_1296/si2_m4Dr2_m1296.03/pattern,1296,7718,259,966
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4Dr2_1296/si2_m4Dr2_m1296.04/target,si/si2_m4D_m4Dr2_1296/si2_m4Dr2_m1296.04/pattern,1296,7718,259,1052
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4Dr2_1296/si2_m4Dr2_m1296.05/target,si/si2_m4D_m4Dr2_1296/si2_m4Dr2_m1296.05/pattern,1296,7718,259,1012
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4Dr2_1296/si2_m4Dr2_m1296.06/target,si/si2_m4D_m4Dr2_1296/si2_m4Dr2_m1296.06/pattern,1296,7718,259,918
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4Dr2_1296/si2_m4Dr2_m1296.08/target,si/si2_m4D_m4Dr2_1296/si2_m4Dr2_m1296.08/pattern,1296,7718,259,904
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4Dr2_1296/si2_m4Dr2_m1296.09/target,si/si2_m4D_m4Dr2_1296/si2_m4Dr2_m1296.09/pattern,1296,7718,259,970
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4Dr6_625/si2_m4Dr6_m625.00/target,si/si2_m4D_m4Dr6_625/si2_m4Dr6_m625.00/pattern,625,4146,125,442
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4Dr6_625/si2_m4Dr6_m625.03/target,si/si2_m4D_m4Dr6_625/si2_m4Dr6_m625.03/pattern,625,4150,125,436
-1.000000,0.093351,0,-1,4608,si/si2_m4D_m4Dr6_625/si2_m4Dr6_m625.04/target,si/si2_m4D_m4Dr6_625/si2_m4Dr6_m625.04/pattern,625,4148,125,478
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4Dr6_625/si2_m4Dr6_m625.05/target,si/si2_m4D_m4Dr6_625/si2_m4Dr6_m625.05/pattern,625,4144,125,416
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4Dr6_625/si2_m4Dr6_m625.06/target,si/si2_m4D_m4Dr6_625/si2_m4Dr6_m625.06/pattern,625,4144,125,376
-1.000000,5.609641,0,-1,276480,si/si2_m4D_m4Dr6_625/si2_m4Dr6_m625.07/target,si/si2_m4D_m4Dr6_625/si2_m4Dr6_m625.07/pattern,625,4146,125,444
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4Dr6_625/si2_m4Dr6_m625.08/target,si/si2_m4D_m4Dr6_625/si2_m4Dr6_m625.08/pattern,625,4148,125,434
-1.000000,14.663873,0,-1,663552,si/si2_m4D_m4Dr6_625/si2_m4Dr6_m625.09/target,si/si2_m4D_m4Dr6_625/si2_m4Dr6_m625.09/pattern,625,4146,125,418
-1.000000,8.282864,0,-1,4,si/si2_rand_r005_200/si2_r005_m200.00/target,si/si2_rand_r005_200/si2_r005_m200.00/pattern,200,3876,40,172
-1.000000,169.359922,0,-1,1,si/si2_rand_r005_200/si2_r005_m200.01/target,si/si2_rand_r005_200/si2_r005_m200.01/pattern,200,3882,40,166
-1.000000,93.344663,0,-1,2,si/si2_rand_r005_200/si2_r005_m200.02/target,si/si2_rand_r005_200/si2_r005_m200.02/pattern,200,3882,40,192
-1.000000,0.575000,0,-1,2,si/si2_rand_r005_200/si2_r005_m200.03/target,si/si2_rand_r005_200/si2_r005_m200.03/pattern,200,3898,40,160
-1.000000,1.334377,0,-1,1,si/si2_rand_r005_200/si2_r005_m200.04/target,si/si2_rand_r005_200/si2_r005_m200.04/pattern,200,3906,40,170
-1.000000,4.801916,0,-1,1,si/si2_rand_r005_200/si2_r005_m200.05/target,si/si2_rand_r005_200/si2_r005_m200.05/pattern,200,3908,40,192
-1.000000,0.504359,0,-1,6,si/si2_rand_r005_200/si2_r005_m200.06/target,si/si2_rand_r005_200/si2_r005_m200.06/pattern,200,3886,40,178
-1.000000,0.383039,0,-1,12,si/si2_rand_r005_200/si2_r005_m200.07/target,si/si2_rand_r005_200/si2_r005_m200.07/pattern,200,3892,40,170
-1.000000,5.517934,0,-1,2,si/si2_rand_r005_200/si2_r005_m200.08/target,si/si2_rand_r005_200/si2_r005_m200.08/pattern,200,3874,40,166
-1.000000,8.144556,0,-1,2,si/si2_rand_r005_200/si2_r005_m200.09/target,si/si2_rand_r005_200/si2_r005_m200.09/pattern,200,3868,40,158
-1.000000,256.849925,0,-1,1,si/si2_rand_r01_400/si2_r01_m400.00/target,si/si2_rand_r01_400/si2_r01_m400.00/pattern,400,30272,80,1226
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r01_400/si2_r01_m400.01/target,si/si2_rand_r01_400/si2_r01_m400.01/pattern,400,30376,80,1210
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r01_400/si2_r01_m400.02/target,si/si2_rand_r01_400/si2_r01_m400.02/pattern,400,30328,80,1150
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r01_400/si2_r01_m400.03/target,si/si2_rand_r01_400/si2_r01_m400.03/pattern,400,30386,80,1260
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r01_400/si2_r01_m400.04/target,si/si2_rand_r01_400/si2_r01_m400.04/pattern,400,30338,80,1212
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r01_400/si2_r01_m400.05/target,si/si2_rand_r01_400/si2_r01_m400.05/pattern,400,30288,80,1198
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r01_400/si2_r01_m400.06/target,si/si2_rand_r01_400/si2_r01_m400.06/pattern,400,30248,80,1138
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r01_400/si2_r01_m400.07/target,si/si2_rand_r01_400/si2_r01_m400.07/pattern,400,30302,80,1158
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r01_400/si2_r01_m400.08/target,si/si2_rand_r01_400/si2_r01_m400.08/pattern,400,30334,80,1222
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r01_400/si2_r01_m400.09/target,si/si2_rand_r01_400/si2_r01_m400.09/pattern,400,30330,80,1214
-1.000000,0.002887,0,-1,24,si/si4_bvg_b06m_400/si4_b06m_m400.00/target,si/si4_bvg_b06m_400/si4_b06m_m400.00/pattern,400,2392,160,696
-1.000000,0.002564,0,-1,4,si/si4_bvg_b06m_400/si4_b06m_m400.01/target,si/si4_bvg_b06m_400/si4_b06m_m400.01/pattern,400,2392,160,712
-1.000000,0.010582,0,-1,192,si/si4_bvg_b06m_400/si4_b06m_m400.02/target,si/si4_bvg_b06m_400/si4_b06m_m400.02/pattern,400,2396,160,700
-1.000000,0.002779,0,-1,8,si/si4_bvg_b06m_400/si4_b06m_m400.03/target,si/si4_bvg_b06m_400/si4_b06m_m400.03/pattern,400,2396,160,728
-1.000000,2.693726,0,-1,92160,si/si4_bvg_b06m_400/si4_b06m_m400.04/target,si/si4_bvg_b06m_400/si4_b06m_m400.04/pattern,400,2400,160,720
-1.000000,1.016929,0,-1,30720,si/si4_bvg_b06m_400/si4_b06m_m400.05/target,si/si4_bvg_b06m_400/si4_b06m_m400.05/pattern,400,2400,160,624
-1.000000,0.025580,0,-1,768,si/si4_bvg_b06m_400/si4_b06m_m400.06/target,si/si4_bvg_b06m_400/si4_b06m_m400.06/pattern,400,2396,160,704
-1.000000,0.011947,0,-1,288,si/si4_bvg_b06m_400/si4_b06m_m400.07/target,si/si4_bvg_b06m_400/si4_b06m_m400.07/pattern,400,2400,160,706
-1.000000,0.006893,0,-1,64,si/si4_bvg_b06m_400/si4_b06m_m400.08/target,si/si4_bvg_b06m_400/si4_b06m_m400.08/pattern,400,2398,160,698
-1.000000,0.410889,0,-1,12288,si/si4_bvg_b06m_400/si4_b06m_m400.09/target,si/si4_bvg_b06m_400/si4_b06m_m400.09/pattern,400,2396,160,680
-1.000000,1.368762,0,-1,1600,si/si4_bvg_b09_800/si4_b09_m800.00/target,si/si4_bvg_b09_800/si4_b09_m800.00/pattern,800,7200,320,2832
-1.000000,1.366729,0,-1,1600,si/si4_bvg_b09_800/si4_b09_m800.01/target,si/si4_bvg_b09_800/si4_b09_m800.01/pattern,800,7200,320,2832
-1.000000,1.377426,0,-1,1600,si/si4_bvg_b09_800/si4_b09_m800.02/target,si/si4_bvg_b09_800/si4_b09_m800.02/pattern,800,7200,320,2832
-1.000000,1.370291,0,-1,1600,si/si4_bvg_b09_800/si4_b09_m800.03/target,si/si4_bvg_b09_800/si4_b09_m800.03/pattern,800,7200,320,2834
-1.000000,1.367712,0,-1,1600,si/si4_bvg_b09_800/si4_b09_m800.06/target,si/si4_bvg_b09_800/si4_b09_m800.06/pattern,800,7200,320,2832
-1.000000,-1.000000,0,-1,-1,si/si4_m4D_m4D_1296/si4_m4D_m1296.00/target,si/si4_m4D_m4D_1296/si4_m4D_m1296.00/pattern,1296,7200,518,1602
-1.000000,0.040307,0,-1,8,si/si4_m4D_m4D_1296/si4_m4D_m1296.01/target,si/si4_m4D_m4D_1296/si4_m4D_m1296.01/pattern,1296,7200,518,3060
-1.000000,-1.000000,0,-1,-1,si/si4_m4D_m4D_1296/si4_m4D_m1296.02/target,si/si4_m4D_m4D_1296/si4_m4D_m1296.02/pattern,1296,7200,518,1650
-1.000000,-1.000000,0,-1,-1,si/si4_m4D_m4D_1296/si4_m4D_m1296.03/target,si/si4_m4D_m4D_1296/si4_m4D_m1296.03/pattern,1296,7200,518,1556
-1.000000,0.049001,0,-1,8,si/si4_m4D_m4D_1296/si4_m4D_m1296.04/target,si/si4_m4D_m4D_1296/si4_m4D_m1296.04/pattern,1296,7200,518,3040
-1.000000,0.055431,0,-1,8,si/si4_m4D_m4D_1296/si4_m4D_m1296.05/target,si/si4_m4D_m4D_1296/si4_m4D_m1296.05/pattern,1296,7200,518,3060
-1.000000,0.077238,0,-1,8,si/si4_m4D_m4D_1296/si4_m4D_m1296.06/target,si/si4_m4D_m4D_1296/si4_m4D_m1296.06/pattern,1296,7200,518,3056
-1.000000,0.048319,0,-1,8,si/si4_m4D_m4D_1296/si4_m4D_m1296.07/target,si/si4_m4D_m4D_1296/si4_m4D_m1296.07/pattern,1296,7200,518,3062
-1.000000,-1.000000,0,-1,-1,si/si4_m4D_m4D_1296/si4_m4D_m1296.08/target,si/si4_m4D_m4D_1296/si4_m4D_m1296.08/pattern,1296,7200,518,1560
-1.000000,0.077337,0,-1,8,si/si4_m4D_m4D_1296/si4_m4D_m1296.09/target,si/si4_m4D_m4D_1296/si4_m4D_m1296.09/pattern,1296,7200,518,3072
-1.000000,0.002590,0,-1,48,si/si4_m4D_m4Dr2_256/si4_m4Dr2_m256.07/target,si/si4_m4D_m4Dr2_256/si4_m4Dr2_m256.07/pattern,256,1444,102,396
-1.000000,0.078775,0,-1,1152,si/si4_m4D_m4Dr4_625/si4_m4Dr4_m625.00/target,si/si4_m4D_m4Dr4_625/si4_m4Dr4_m625.00/pattern,625,3900,250,992
-1.000000,0.173809,0,-1,3456,si/si4_m4D_m4Dr4_625/si4_m4Dr4_m625.01/target,si/si4_m4D_m4Dr4_625/si4_m4Dr4_m625.01/pattern,625,3898,250,1118
-1.000000,1.159534,0,-1,27648,si/si4_m4D_m4Dr4_625/si4_m4Dr4_m625.02/target,si/si4_m4D_m4Dr4_625/si4_m4Dr4_m625.02/pattern,625,3900,250,1080
-1.000000,1.602330,0,-1,36864,si/si4_m4D_m4Dr4_625/si4_m4Dr4_m625.03/target,si/si4_m4D_m4Dr4_625/si4_m4Dr4_m625.03/pattern,625,3896,250,1036
-1.000000,0.348452,0,-1,7680,si/si4_m4D_m4Dr4_625/si4_m4Dr4_m625.04/target,si/si4_m4D_m4Dr4_625/si4_m4Dr4_m625.04/pattern,625,3900,250,1080
-1.000000,19.659221,0,-1,368640,si/si4_m4D_m4Dr4_625/si4_m4Dr4_m625.05/target,si/si4_m4D_m4Dr4_625/si4_m4Dr4_m625.05/pattern,625,3896,250,1144
-1.000000,0.005831,0,-1,64,si/si4_m4D_m4Dr4_625/si4_m4Dr4_m625.06/target,si/si4_m4D_m4Dr4_625/si4_m4Dr4_m625.06/pattern,625,3896,250,1046
-1.000000,12.077030,0,-1,248832,si/si4_m4D_m4Dr4_625/si4_m4Dr4_m625.07/target,si/si4_m4D_m4Dr4_625/si4_m4Dr4_m625.07/pattern,625,3896,250,1020
-1.000000,0.007367,0,-1,72,si/si4_m4D_m4Dr4_625/si4_m4Dr4_m625.08/target,si/si4_m4D_m4Dr4_625/si4_m4Dr4_m625.08/pattern,625,3898,250,1008
-1.000000,63.133233,0,-1,1327104,si/si4_m4D_m4Dr4_625/si4_m4Dr4_m625.09/target,si/si4_m4D_m4Dr4_625/si4_m4Dr4_m625.09/pattern,625,3900,250,1040
-1.000000,0.191244,0,-1,15336,si/si4_rand_r001_200/si4_r001_m200.00/target,si/si4_rand_r001_200/si4_r001_m200.00/pattern,200,880,80,208
-1.000000,0.066691,0,-1,2880,si/si4_rand_r001_200/si4_r001_m200.02/target,si/si4_rand_r001_200/si4_r001_m200.02/pattern,200,902,80,238
-1.000000,0.015275,0,-1,630,si/si4_rand_r001_200/si4_r001_m200.03/target,si/si4_rand_r001_200/si4_r001_m200.03/pattern,200,872,80,218
-1.000000,0.023658,0,-1,768,si/si4_rand_r001_200/si4_r001_m200.04/target,si/si4_rand_r001_200/si4_r001_m200.04/pattern,200,890,80,220
-1.000000,0.033439,0,-1,2048,si/si4_rand_r001_200/si4_r001_m200.05/target,si/si4_rand_r001_200/si4_r001_m200.05/pattern,200,892,80,218
-1.000000,0.094779,0,-1,2160,si/si4_rand_r001_200/si4_r001_m200.07/target,si/si4_rand_r001_200/si4_r001_m200.07/pattern,200,886,80,228
-1.000000,0.115089,0,-1,2976,si/si4_rand_r001_200/si4_r001_m200.09/target,si/si4_rand_r001_200/si4_r001_m200.09/pattern,200,888,80,224
-1.000000,2.529170,0,-1,1,si/si4_rand_r005_400/si4_r005_m400.00/target,si/si4_rand_r005_400/si4_r005_m400.00/pattern,400,15562,160,2460
-1.000000,2.558733,0,-1,1,si/si4_rand_r005_400/si4_r005_m400.01/target,si/si4_rand_r005_400/si4_r005_m400.01/pattern,400,15594,160,2442
-1.000000,23.954677,0,-1,1,si/si4_rand_r005_400/si4_r005_m400.02/target,si/si4_rand_r005_400/si4_r005_m400.02/pattern,400,15562,160,2530
-1.000000,4.924246,0,-1,1,si/si4_rand_r005_400/si4_r005_m400.03/target,si/si4_rand_r005_400/si4_r005_m400.03/pattern,400,15556,160,2444
-1.000000,10.725849,0,-1,1,si/si4_rand_r005_400/si4_r005_m400.04/target,si/si4_rand_r005_400/si4_r005_m400.04/pattern,400,15610,160,2428
-1.000000,7.137298,0,-1,1,si/si4_rand_r005_400/si4_r005_m400.05/target,si/si4_rand_r005_400/si4_r005_m400.05/pattern,400,15624,160,2454
-1.000000,3.451579,0,-1,1,si/si4_rand_r005_400/si4_r005_m400.06/target,si/si4_rand_r005_400/si4_r005_m400.06/pattern,400,15604,160,2364
-1.000000,10.342168,0,-1,1,si/si4_rand_r005_400/si4_r005_m400.07/target,si/si4_rand_r005_400/si4_r005_m400.07/pattern,400,15552,160,2434
-1.000000,10.417698,0,-1,1,si/si4_rand_r005_400/si4_r005_m400.08/target,si/si4_rand_r005_400/si4_r005_m400.08/pattern,400,15564,160,2460
-1.000000,3.154010,0,-1,1,si/si4_rand_r005_400/si4_r005_m400.09/target,si/si4_rand_r005_400/si4_r005_m400.09/pattern,400,15566,160,2546
-1.000000,-1.000000,0,-1,-1,si/si4_rand_r01_600/si4_r01_m600.00/target,si/si4_rand_r01_600/si4_r01_m600.00/pattern,600,68328,240,11030
-1.000000,-1.000000,0,-1,-1,si/si4_rand_r01_600/si4_r01_m600.01/target,si/si4_rand_r01_600/si4_r01_m600.01/pattern,600,68366,240,11032
-1.000000,-1.000000,0,-1,-1,si/si4_rand_r01_600/si4_r01_m600.02/target,si/si4_rand_r01_600/si4_r01_m600.02/pattern,600,68290,240,10866
-1.000000,-1.000000,0,-1,-1,si/si4_rand_r01_600/si4_r01_m600.03/target,si/si4_rand_r01_600/si4_r01_m600.03/pattern,600,68208,240,10902
-1.000000,-1.000000,0,-1,-1,si/si4_rand_r01_600/si4_r01_m600.04/target,si/si4_rand_r01_600/si4_r01_m600.04/pattern,600,68300,240,11058
-1.000000,-1.000000,0,-1,-1,si/si4_rand_r01_600/si4_r01_m600.05/target,si/si4_rand_r01_600/si4_r01_m600.05/pattern,600,68224,240,11032
-1.000000,-1.000000,0,-1,-1,si/si4_rand_r01_600/si4_r01_m600.06/target,si/si4_rand_r01_600/si4_r01_m600.06/pattern,600,68352,240,10824
-1.000000,-1.000000,0,-1,-1,si/si4_rand_r01_600/si4_r01_m600.07/target,si/si4_rand_r01_600/si4_r01_m600.07/pattern,600,68164,240,10968
-1.000000,-1.000000,0,-1,-1,si/si4_rand_r01_600/si4_r01_m600.08/target,si/si4_rand_r01_600/si4_r01_m600.08/pattern,600,68250,240,10844
-1.000000,-1.000000,0,-1,-1,si/si4_rand_r01_600/si4_r01_m600.09/target,si/si4_rand_r01_600/si4_r01_m600.09/pattern,600,68366,240,11092
-1.000000,0.972583,0,-1,55296,si/si6_bvg_b03m_200/si6_b03m_m200.02/target,si/si6_bvg_b03m_200/si6_b03m_m200.02/pattern,200,600,120,318
-1.000000,0.006806,0,-1,288,si/si6_bvg_b03m_200/si6_b03m_m200.07/target,si/si6_bvg_b03m_200/si6_b03m_m200.07/pattern,200,600,120,324
-1.000000,46.587032,0,-1,2211840,si/si6_bvg_b03m_200/si6_b03m_m200.09/target,si/si6_bvg_b03m_200/si6_b03m_m200.09/pattern,200,600,120,312
-1.000000,0.193203,0,-1,2304,si/si6_bvg_b06m_800/si6_b06m_m800.00/target,si/si6_bvg_b06m_800/si6_b06m_m800.00/pattern,800,4792,480,2374
-1.000000,0.009627,0,-1,32,si/si6_bvg_b06m_800/si6_b06m_m800.01/target,si/si6_bvg_b06m_800/si6_b06m_m800.01/pattern,800,4796,480,2428
-1.000000,0.048579,0,-1,512,si/si6_bvg_b06m_800/si6_b06m_m800.02/target,si/si6_bvg_b06m_800/si6_b06m_m800.02/pattern,800,4796,480,2356
-1.000000,0.017328,0,-1,32,si/si6_bvg_b06m_800/si6_b06m_m800.03/target,si/si6_bvg_b06m_800/si6_b06m_m800.03/pattern,800,4786,480,2366
-1.000000,0.429815,0,-1,4096,si/si6_bvg_b06m_800/si6_b06m_m800.04/target,si/si6_bvg_b06m_800/si6_b06m_m800.04/pattern,800,4800,480,2384
