target_graph_num_vertices,target_graph_num_edges,target_graph_path,subgraph_num_vertices,subgraph_num_edges,subgraph_path,min,max,num_samples,median,mean,stdev,num_found_matchings
200,1200,si/si2_bvg_b06_200/si2_b06_m200.09/target,40,228,si/si2_bvg_b06_200/si2_b06_m200.09/pattern,1.2414279668591917,1.2764387289062142,10,1.2501596272923052,1.2540978549979627,0.01133321945211758,400
400,2400,si/si2_bvg_b06_400/si2_b06_m400.01/target,80,468,si/si2_bvg_b06_400/si2_b06_m400.01/pattern,7.83019789122045,8.017087002284825,10,7.944621524773538,7.94770728694275,0.05219693925134967,800
400,2400,si/si2_bvg_b06_400/si2_b06_m400.04/target,80,468,si/si2_bvg_b06_400/si2_b06_m400.04/pattern,7.627481559291482,7.9639107044786215,10,7.701396771240979,7.740360849257558,0.09877079921032605,800
400,2400,si/si2_bvg_b06_400/si2_b06_m400.03/target,80,468,si/si2_bvg_b06_400/si2_b06_m400.03/pattern,7.862810045480728,8.253293570131063,10,8.026234104763716,8.035118164122105,0.11585011918099086,800
400,2400,si/si2_bvg_b06_400/si2_b06_m400.00/target,80,468,si/si2_bvg_b06_400/si2_b06_m400.00/pattern,7.961244645528495,8.13675988279283,10,8.066131035331637,8.050324588827788,0.04869374257038708,800
400,2400,si/si2_bvg_b06_400/si2_b06_m400.05/target,80,468,si/si2_bvg_b06_400/si2_b06_m400.05/pattern,7.777391355950385,8.167337722145021,10,7.823191080009565,7.899269937351346,0.13734814392461345,800
400,2400,si/si2_bvg_b06_400/si2_b06_m400.02/target,80,468,si/si2_bvg_b06_400/si2_b06_m400.02/pattern,8.228011428378522,8.340745559893548,10,8.287672331091017,8.280640194099396,0.03654632262901249,800
400,2400,si/si2_bvg_b06_400/si2_b06_m400.06/target,80,468,si/si2_bvg_b06_400/si2_b06_m400.06/pattern,7.732894102111459,8.137351765297353,10,7.781335082836449,7.840901805926114,0.1270723222130807,800
400,2400,si/si2_bvg_b06_400/si2_b06_m400.08/target,80,468,si/si2_bvg_b06_400/si2_b06_m400.08/pattern,7.838388836942613,8.07066635042429,10,7.939164143055677,7.9408534845337275,0.07042492702842253,800
400,2400,si/si2_bvg_b06_400/si2_b06_m400.07/target,80,468,si/si2_bvg_b06_400/si2_b06_m400.07/pattern,7.978775665163994,8.335392880253494,10,8.14912149310112,8.158699335344135,0.1049867835021215,800
400,2400,si/si2_bvg_b06_400/si2_b06_m400.09/target,80,468,si/si2_bvg_b06_400/si2_b06_m400.09/pattern,8.257591809146106,8.52451535873115,10,8.369579169433564,8.360792980436235,0.0916346244041851,800
800,4800,si/si2_bvg_b06_800/si2_b06_m800.00/target,160,948,si/si2_bvg_b06_800/si2_b06_m800.00/pattern,52.51670758519322,55.857054569758475,10,53.42973541188985,53.67100746734068,1.0434225169827975,1600
800,4800,si/si2_bvg_b06_800/si2_b06_m800.01/target,160,948,si/si2_bvg_b06_800/si2_b06_m800.01/pattern,54.41995424032211,56.6444386402145,10,55.73535574879497,55.630875314585865,0.6932900664771664,1600
800,4800,si/si2_bvg_b06_800/si2_b06_m800.04/target,160,948,si/si2_bvg_b06_800/si2_b06_m800.04/pattern,52.56179980793968,58.35597914317623,10,53.552530859131366,54.600038073165344,2.1799385572446113,1600
