target_graph_num_vertices,target_graph_num_edges,target_graph_path,subgraph_num_vertices,subgraph_num_edges,subgraph_path,function,min,max,num_samples,median,mean,stdev,num_found_matchings
800,7196,si/si4_bvg_b09m_800/si4_b09m_m800.03/target,320,1922,si/si4_bvg_b09m_800/si4_b09m_m800.03/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.012858972000000024,0.014295851999999998,10,0.013406477,0.013389178000000002,0.00037726825916521706,48
800,7196,si/si4_bvg_b09m_800/si4_b09m_m800.04/target,320,1960,si/si4_bvg_b09m_800/si4_b09m_m800.04/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.005604571000000003,0.005999523999999992,10,0.0056255495,0.00567252,0.00011975403558497765,4
800,7184,si/si4_bvg_b09m_800/si4_b09m_m800.05/target,320,1808,si/si4_bvg_b09m_800/si4_b09m_m800.05/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.008530516000000002,0.008942190999999995,10,0.008679147499999998,0.0086907842,0.0001297285266827951,16
800,7194,si/si4_bvg_b09m_800/si4_b09m_m800.07/target,320,1758,si/si4_bvg_b09m_800/si4_b09m_m800.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.013859003000000009,0.014828222999999995,10,0.013941275999999996,0.014019655000000004,0.00028655722595708567,32
800,7194,si/si4_bvg_b09m_800/si4_b09m_m800.06/target,320,1858,si/si4_bvg_b09m_800/si4_b09m_m800.06/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.030244309999999996,0.032060138999999994,10,0.030421451499999988,0.030563055399999997,0.0005299747426426612,64
800,7184,si/si4_bvg_b09m_800/si4_b09m_m800.08/target,320,1950,si/si4_bvg_b09m_800/si4_b09m_m800.08/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.00499955299999999,0.005277954000000001,10,0.005018935500000002,0.005045955199999999,8.23839201406049e-05,1
800,7190,si/si4_bvg_b09m_800/si4_b09m_m800.09/target,320,1976,si/si4_bvg_b09m_800/si4_b09m_m800.09/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.0122699,0.013283574000000006,10,0.012308011,0.012412670100000002,0.00030740389009085355,48
800,4796,si/si4_bvg_b06m_800/si4_b06m_m800.06/target,320,1468,si/si4_bvg_b06m_800/si4_b06m_m800.06/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",174.85511145700002,526.025824991,10,181.67409840649998,224.9772463575,109.22592282284997,884736
200,880,si/si4_rand_r001_200/si4_r001_m200.00/target,80,208,si/si4_rand_r001_200/si4_r001_m200.00/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.541856676,0.626003548,10,0.5576424444999999,0.5610888895999999,0.02473761944531463,15336
200,894,si/si4_rand_r001_200/si4_r001_m200.01/target,80,228,si/si4_rand_r001_200/si4_r001_m200.01/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.6706685340000007,3.019270712,10,2.6974867610000004,2.7295720804999997,0.10296835033444432,55296
200,902,si/si4_rand_r001_200/si4_r001_m200.02/target,80,238,si/si4_rand_r001_200/si4_r001_m200.02/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.11709301000000005,0.12996207400000004,10,0.11918090400000003,0.12097941610000003,0.004473177146037208,2880
200,872,si/si4_rand_r001_200/si4_r001_m200.03/target,80,218,si/si4_rand_r001_200/si4_r001_m200.03/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.02564954200000001,0.030156446000000003,10,0.027278174000000002,0.027137371800000008,0.0012618133856333571,630
200,890,si/si4_rand_r001_200/si4_r001_m200.04/target,80,220,si/si4_rand_r001_200/si4_r001_m200.04/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.03941776699999999,0.043423477,10,0.03960836549999999,0.0400639669,0.001235891194577552,768
200,892,si/si4_rand_r001_200/si4_r001_m200.05/target,80,218,si/si4_rand_r001_200/si4_r001_m200.05/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.07207141799999994,0.080483484,10,0.0732979295,0.07389730609999998,0.0023913292883823056,2048
200,886,si/si4_rand_r001_200/si4_r001_m200.07/target,80,228,si/si4_rand_r001_200/si4_r001_m200.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.22154942600000005,0.23142828999999998,10,0.22350434900000016,0.22407132150000006,0.0027096561673206057,2160
200,882,si/si4_rand_r001_200/si4_r001_m200.06/target,80,234,si/si4_rand_r001_200/si4_r001_m200.06/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.023537269,0.0236778,10,0.023575036999999993,0.0235835687,4.339190715137698e-05,3
200,896,si/si4_rand_r001_200/si4_r001_m200.08/target,80,222,si/si4_rand_r001_200/si4_r001_m200.08/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.012802651000000012,0.014074631,10,0.012825056999999994,0.012957344299999998,0.0003940153045485119,192
400,3272,si/si4_rand_r001_400/si4_r001_m400.00/target,160,650,si/si4_rand_r001_400/si4_r001_m400.00/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.06187414899999999,0.063411414,10,0.06238661550000002,0.062541639,0.0005770496264304702,2
200,888,si/si4_rand_r001_200/si4_r001_m200.09/target,80,224,si/si4_rand_r001_200/si4_r001_m200.09/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.17137667099999998,0.183407262,10,0.17381412499999999,0.17580074589999997,0.004823520907202365,2976
400,3256,si/si4_rand_r001_400/si4_r001_m400.01/target,160,588,si/si4_rand_r001_400/si4_r001_m400.01/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.422447091,0.4707761829999999,10,0.42866495550000017,0.4351486629000001,0.015387178920394847,24
400,3254,si/si4_rand_r001_400/si4_r001_m400.02/target,160,654,si/si4_rand_r001_400/si4_r001_m400.02/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.142642363,0.15929558899999996,10,0.14628819799999998,0.1479356325,0.005275907115607344,12
400,3274,si/si4_rand_r001_400/si4_r001_m400.03/target,160,638,si/si4_rand_r001_400/si4_r001_m400.03/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.8817557469999997,0.9293875690000001,10,0.8993823530000002,0.8992614232999999,0.015800861912565894,48
400,3264,si/si4_rand_r001_400/si4_r001_m400.06/target,160,650,si/si4_rand_r001_400/si4_r001_m400.06/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.014614560999999984,0.016189942000000013,10,0.01510341350000001,0.0152801875,0.0005622598445992083,4
400,3248,si/si4_rand_r001_400/si4_r001_m400.04/target,160,644,si/si4_rand_r001_400/si4_r001_m400.04/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",4.295021129,4.528757863999999,10,4.368683830000001,4.3931888624,0.07088038524730672,4
400,3264,si/si4_rand_r001_400/si4_r001_m400.05/target,160,592,si/si4_rand_r001_400/si4_r001_m400.05/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.084087429,2.194372736,10,2.1270563020000006,2.1326249702,0.03338045626145935,48
400,3264,si/si4_rand_r001_400/si4_r001_m400.08/target,160,636,si/si4_rand_r001_400/si4_r001_m400.08/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.125400917,0.13236837,10,0.12772724100000005,0.12805444430000001,0.0027126027922533716,24
400,3276,si/si4_rand_r001_400/si4_r001_m400.07/target,160,634,si/si4_rand_r001_400/si4_r001_m400.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.22561769799999998,0.24461095,10,0.23012525650000004,0.23207110870000003,0.006096717195017464,16
400,3288,si/si4_rand_r001_400/si4_r001_m400.09/target,160,636,si/si4_rand_r001_400/si4_r001_m400.09/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.053399695000000025,0.059946286999999994,10,0.05668894399999999,0.0566793132,0.0024715142144961138,48
200,3898,si/si4_rand_r005_200/si4_r005_m200.00/target,80,632,si/si4_rand_r005_200/si4_r005_m200.00/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.8405806720000002,0.866251356,10,0.8504374664999997,0.8523349306,0.009727503886792136,1
200,3886,si/si4_rand_r005_200/si4_r005_m200.02/target,80,604,si/si4_rand_r005_200/si4_r005_m200.02/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.4412766409999995,0.46784159800000014,10,0.4425426754999999,0.44640586669999993,0.0084478153449629,1
200,3896,si/si4_rand_r005_200/si4_r005_m200.03/target,80,636,si/si4_rand_r005_200/si4_r005_m200.03/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",1.017438293,1.0315588400000006,10,1.0219170200000005,1.0232330399000003,0.004088293523484572,1
200,3896,si/si4_rand_r005_200/si4_r005_m200.04/target,80,614,si/si4_rand_r005_200/si4_r005_m200.04/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.7525466379999999,0.762105558,10,0.7572086960000004,0.7571349558,0.0032555832367060443,1
200,3898,si/si4_rand_r005_200/si4_r005_m200.01/target,80,630,si/si4_rand_r005_200/si4_r005_m200.01/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",9.267301805,9.365412899000003,10,9.333269522499998,9.3265708614,0.03434597417192227,1
200,3892,si/si4_rand_r005_200/si4_r005_m200.05/target,80,670,si/si4_rand_r005_200/si4_r005_m200.05/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.079743483,0.08087058600000001,10,0.08050847349999998,0.0803823299,0.00041408139641177727,1
200,3916,si/si4_rand_r005_200/si4_r005_m200.06/target,80,650,si/si4_rand_r005_200/si4_r005_m200.06/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.12246352400000005,0.12405206299999999,10,0.12294927750000004,0.12297512510000003,0.0005155897824598199,1
200,3908,si/si4_rand_r005_200/si4_r005_m200.07/target,80,610,si/si4_rand_r005_200/si4_r005_m200.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.565456577,0.576701683,10,0.5669924424999997,0.5682870385,0.0036698405886717005,1
200,3870,si/si4_rand_r005_200/si4_r005_m200.09/target,80,604,si/si4_rand_r005_200/si4_r005_m200.09/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.6934182350000002,0.7012630009999999,10,0.6954226305000002,0.6964709591000001,0.0028012628542301763,1
200,3894,si/si4_rand_r005_200/si4_r005_m200.08/target,80,620,si/si4_rand_r005_200/si4_r005_m200.08/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.7148333979999997,0.7268635159999999,10,0.7176564095000004,0.7184268560000001,0.0035888720653813916,1
400,15562,si/si4_rand_r005_400/si4_r005_m400.00/target,160,2460,si/si4_rand_r005_400/si4_r005_m400.00/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.8667760700000002,2.880178276,10,2.8740895769999995,2.8735618572000003,0.004382784008043912,1
400,15594,si/si4_rand_r005_400/si4_r005_m400.01/target,160,2442,si/si4_rand_r005_400/si4_r005_m400.01/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.925333381,2.9437044890000017,10,2.9321728634999995,2.9342845140000002,0.0067369141633574475,1
400,15556,si/si4_rand_r005_400/si4_r005_m400.03/target,160,2444,si/si4_rand_r005_400/si4_r005_m400.03/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",5.754808166,5.816831422000002,10,5.7803398385000015,5.7808668904000005,0.01776793511529501,1
400,15624,si/si4_rand_r005_400/si4_r005_m400.05/target,160,2454,si/si4_rand_r005_400/si4_r005_m400.05/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",8.448528146000001,9.506500574,10,8.514729590000002,8.629022630199998,0.32224568780418866,1
400,15604,si/si4_rand_r005_400/si4_r005_m400.06/target,160,2364,si/si4_rand_r005_400/si4_r005_m400.06/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",3.9572540499999995,4.5085557640000005,10,4.480111869000002,4.321763453300001,0.23314527502399224,1
400,15610,si/si4_rand_r005_400/si4_r005_m400.04/target,160,2428,si/si4_rand_r005_400/si4_r005_m400.04/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",12.292658707000001,13.756002397999993,10,12.6369353515,12.879396408,0.6013558733949185,1
400,15566,si/si4_rand_r005_400/si4_r005_m400.09/target,160,2546,si/si4_rand_r005_400/si4_r005_m400.09/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",3.6514798449999972,3.733071277999999,10,3.6835502910000004,3.6877414939999995,0.02706366173676631,1
400,15552,si/si4_rand_r005_400/si4_r005_m400.07/target,160,2434,si/si4_rand_r005_400/si4_r005_m400.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",11.700692125,13.059195498999998,10,12.950095942999997,12.8411341877,0.4055894826124633,1
400,15564,si/si4_rand_r005_400/si4_r005_m400.08/target,160,2460,si/si4_rand_r005_400/si4_r005_m400.08/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",12.029140267,13.575989241999995,10,13.395350342000006,13.294734812000002,0.4503195441032553,1
200,7556,si/si4_rand_r01_200/si4_r01_m200.01/target,80,1228,si/si4_rand_r01_200/si4_r01_m200.01/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.7500550949999996,2.888126174000001,10,2.8011882199999985,2.814123966799999,0.04877175274568239,1
400,15562,si/si4_rand_r005_400/si4_r005_m400.02/target,160,2530,si/si4_rand_r005_400/si4_r005_m400.02/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",28.045728268999998,31.607392567999995,10,28.95670315850002,29.650313659900004,1.669642332046696,1
200,7620,si/si4_rand_r01_200/si4_r01_m200.04/target,80,1176,si/si4_rand_r01_200/si4_r01_m200.04/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",3.9033351429999996,4.005793874,10,3.9499331705,3.9423123981000003,0.035367541150807,1
200,7572,si/si4_rand_r01_200/si4_r01_m200.06/target,80,1232,si/si4_rand_r01_200/si4_r01_m200.06/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.6768909459999999,0.694502591,10,0.6779370275000001,0.6805133959,0.005830043054571564,1
200,7556,si/si4_rand_r01_200/si4_r01_m200.02/target,80,1160,si/si4_rand_r01_200/si4_r01_m200.02/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",12.234960700999991,12.714235648,10,12.436199800499999,12.4800904943,0.1647180686071672,1
200,7594,si/si4_rand_r01_200/si4_r01_m200.09/target,80,1218,si/si4_rand_r01_200/si4_r01_m200.09/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",8.457233816999999,8.551369185999995,10,8.485945619499997,8.4972542338,0.030588846368830264,1
200,7556,si/si4_rand_r01_200/si4_r01_m200.03/target,80,1168,si/si4_rand_r01_200/si4_r01_m200.03/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",16.990245732000005,17.756743726,10,17.359086220500007,17.3677423423,0.2716148934419386,1
200,7578,si/si4_rand_r01_200/si4_r01_m200.08/target,80,1140,si/si4_rand_r01_200/si4_r01_m200.08/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",12.763339959999998,12.880355902000005,10,12.8319013205,12.829853422700003,0.035355191784018455,1
200,7546,si/si4_rand_r01_200/si4_r01_m200.07/target,80,1212,si/si4_rand_r01_200/si4_r01_m200.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",13.936820456,14.033347384000002,10,13.9918350855,13.9905833173,0.03599219488005562,1
200,7610,si/si4_rand_r01_200/si4_r01_m200.00/target,80,1186,si/si4_rand_r01_200/si4_r01_m200.00/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",36.49730010799999,38.586073234,10,37.0650367825,37.114012538800004,0.5734352320616607,1
200,7562,si/si4_rand_r01_200/si4_r01_m200.05/target,80,1264,si/si4_rand_r01_200/si4_r01_m200.05/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",33.401282929999994,34.94631333199999,10,34.547598081000004,34.31667803,0.5674738185429876,1
400,30320,si/si4_rand_r01_400/si4_r01_m400.05/target,160,4844,si/si4_rand_r01_400/si4_r01_m400.05/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",90.25402015599991,93.64965745900001,10,91.07205402399995,91.34819420069998,1.0112352840575778,1
400,30222,si/si4_rand_r01_400/si4_r01_m400.06/target,160,4756,si/si4_rand_r01_400/si4_r01_m400.06/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",111.42074884599992,117.689710717,10,114.79233987300003,114.5200150232,1.8358355768755186,1
200,600,si/si6_bvg_b03_200/si6_b03_m200.00/target,120,354,si/si6_bvg_b03_200/si6_b03_m200.00/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.08517683199999992,0.09237887900000008,10,0.0875506415,0.0878038529,0.00206984092393127,400
200,600,si/si6_bvg_b03_200/si6_b03_m200.01/target,120,354,si/si6_bvg_b03_200/si6_b03_m200.01/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.08433049300000006,0.08984410099999995,10,0.0856122115,0.08643508579999999,0.002179868527593321,400
200,600,si/si6_bvg_b03_200/si6_b03_m200.02/target,120,354,si/si6_bvg_b03_200/si6_b03_m200.02/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.08375773399999997,0.08871074400000001,10,0.084306308,0.08464633919999999,0.001462097815442663,400
200,600,si/si6_bvg_b03_200/si6_b03_m200.03/target,120,354,si/si6_bvg_b03_200/si6_b03_m200.03/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.084407713,0.087376554,10,0.08544196900000002,0.0854765626,0.0007900249582490976,400
200,600,si/si6_bvg_b03_200/si6_b03_m200.04/target,120,354,si/si6_bvg_b03_200/si6_b03_m200.04/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.082107545,0.086736089,10,0.082522862,0.08300445340000001,0.0013566661831315423,400
200,600,si/si6_bvg_b03_200/si6_b03_m200.05/target,120,354,si/si6_bvg_b03_200/si6_b03_m200.05/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.08397183600000002,0.086400275,10,0.08497602650000002,0.0849507088,0.0006288895199711212,400
200,600,si/si6_bvg_b03_200/si6_b03_m200.06/target,120,354,si/si6_bvg_b03_200/si6_b03_m200.06/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.08230347100000002,0.094194938,10,0.08410876149999996,0.0872365954,0.0053349445937856,400
200,600,si/si6_bvg_b03_200/si6_b03_m200.07/target,120,354,si/si6_bvg_b03_200/si6_b03_m200.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.08436715299999997,0.09200277200000001,10,0.08634151200000001,0.08740075580000001,0.003009026055459533,400
200,600,si/si6_bvg_b03_200/si6_b03_m200.08/target,120,354,si/si6_bvg_b03_200/si6_b03_m200.08/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.08202143500000003,0.085799111,10,0.08265925300000002,0.0831466044,0.001249011236979981,400
400,30336,si/si4_rand_r01_400/si4_r01_m400.09/target,160,4792,si/si4_rand_r01_400/si4_r01_m400.09/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",66.990417557,384.62297305900006,10,96.82357823299998,119.33863393709998,95.27239647495603,1
200,600,si/si6_bvg_b03_200/si6_b03_m200.09/target,120,354,si/si6_bvg_b03_200/si6_b03_m200.09/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.085319035,0.099590293,10,0.09277724450000002,0.0921631948,0.006001800620676249,400
400,1200,si/si6_bvg_b03_400/si6_b03_m400.00/target,240,714,si/si6_bvg_b03_400/si6_b03_m400.00/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.39616547700000027,0.45540885,10,0.3985374154999999,0.4077302825,0.019387809832757594,800
400,1200,si/si6_bvg_b03_400/si6_b03_m400.02/target,240,714,si/si6_bvg_b03_400/si6_b03_m400.02/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.3939431790000003,0.40602265000000004,10,0.39705204650000014,0.3985904152000001,0.004134822409440895,800
400,1200,si/si6_bvg_b03_400/si6_b03_m400.01/target,240,714,si/si6_bvg_b03_400/si6_b03_m400.01/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.3975850630000002,0.417527357,10,0.40654906900000004,0.4052657398,0.00688821778648106,800
400,1200,si/si6_bvg_b03_400/si6_b03_m400.03/target,240,714,si/si6_bvg_b03_400/si6_b03_m400.03/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.3884144349999996,0.40314927599999995,10,0.390347754,0.39257437489999997,0.005366636292038613,800
400,1200,si/si6_bvg_b03_400/si6_b03_m400.04/target,240,714,si/si6_bvg_b03_400/si6_b03_m400.04/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.38882385399999986,0.4029048369999999,10,0.3919054755,0.3930970762,0.004109026881090614,800
400,1200,si/si6_bvg_b03_400/si6_b03_m400.05/target,240,714,si/si6_bvg_b03_400/si6_b03_m400.05/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.39291418,0.415572588,10,0.39782077000000027,0.3996218245000001,0.00710222788990789,800
400,1200,si/si6_bvg_b03_400/si6_b03_m400.06/target,240,714,si/si6_bvg_b03_400/si6_b03_m400.06/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.41431437399999993,0.43805103700000014,10,0.42004185699999996,0.42216633169999995,0.008003665067106367,800
400,1200,si/si6_bvg_b03_400/si6_b03_m400.08/target,240,714,si/si6_bvg_b03_400/si6_b03_m400.08/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.4175638720000001,0.458808698,10,0.42540895850000005,0.43327827430000004,0.017379192425456436,800
400,1200,si/si6_bvg_b03_400/si6_b03_m400.07/target,240,714,si/si6_bvg_b03_400/si6_b03_m400.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.4175508160000003,0.4871779649999999,10,0.4374459220000001,0.44059681440000004,0.023428035424309095,800
400,1200,si/si6_bvg_b03_400/si6_b03_m400.09/target,240,714,si/si6_bvg_b03_400/si6_b03_m400.09/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.3987855170000001,0.4155026450000001,10,0.40117826199999995,0.40405648720000004,0.006125907990835592,800
800,2400,si/si6_bvg_b03_800/si6_b03_m800.01/target,480,1434,si/si6_bvg_b03_800/si6_b03_m800.01/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",1.798039673,1.9917578599999999,10,1.8508527989999997,1.8659690996999998,0.06464386086022704,1600
800,2400,si/si6_bvg_b03_800/si6_b03_m800.00/target,480,1434,si/si6_bvg_b03_800/si6_b03_m800.00/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",1.8313128989999985,2.139261741,10,1.9186893425000004,1.9385422316,0.09291155434175168,1600
200,600,si/si6_bvg_b03m_200/si6_b03m_m200.01/target,120,320,si/si6_bvg_b03m_200/si6_b03m_m200.01/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.07360154900000004,0.082017586,10,0.07426350200000001,0.07530381080000001,0.002551691640754671,1536
200,600,si/si6_bvg_b03m_200/si6_b03m_m200.03/target,120,310,si/si6_bvg_b03m_200/si6_b03m_m200.03/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.04173046500000002,0.046073679,10,0.0433488895,0.04333163770000001,0.0011907630715757166,768
200,600,si/si6_bvg_b03m_200/si6_b03m_m200.00/target,120,308,si/si6_bvg_b03m_200/si6_b03m_m200.00/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.414667015,0.492267064,10,0.42931579249999996,0.433292283,0.021914274717472336,6912
800,2400,si/si6_bvg_b03_800/si6_b03_m800.02/target,480,1434,si/si6_bvg_b03_800/si6_b03_m800.02/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",1.891688345,2.0652230179999993,10,1.9724360834999999,1.9704490838,0.05868979863133209,1600
800,2400,si/si6_bvg_b03_800/si6_b03_m800.03/target,480,1434,si/si6_bvg_b03_800/si6_b03_m800.03/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",1.89655203,2.04722896,10,1.9767521479999999,1.9803548852,0.055488454016060756,1600
800,2400,si/si6_bvg_b03_800/si6_b03_m800.05/target,480,1434,si/si6_bvg_b03_800/si6_b03_m800.05/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",1.8734307359999995,2.038867768000001,10,1.9338705614999991,1.9430997684999998,0.05407442438132268,1600
800,2400,si/si6_bvg_b03_800/si6_b03_m800.04/target,480,1434,si/si6_bvg_b03_800/si6_b03_m800.04/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",1.8946925760000006,2.0417972339999997,10,1.9494405955000005,1.9604778172000004,0.053956892388782415,1600
800,2400,si/si6_bvg_b03_800/si6_b03_m800.06/target,480,1434,si/si6_bvg_b03_800/si6_b03_m800.06/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",1.94354285,2.068289117,10,2.0300816725000006,2.0102025368,0.051616581854929566,1600
800,2400,si/si6_bvg_b03_800/si6_b03_m800.07/target,480,1434,si/si6_bvg_b03_800/si6_b03_m800.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",1.926003627,2.062765939,10,1.9827603650000016,1.9900477748000005,0.0491382091217223,1600
800,2400,si/si6_bvg_b03_800/si6_b03_m800.08/target,480,1434,si/si6_bvg_b03_800/si6_b03_m800.08/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",1.926666204,2.0570094660000002,10,1.9882988940000015,1.9923162782000003,0.0450823740905151,1600
800,2400,si/si6_bvg_b03_800/si6_b03_m800.09/target,480,1434,si/si6_bvg_b03_800/si6_b03_m800.09/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",1.9003392829999992,2.046603396,10,1.954290198499999,1.9654133667999998,0.051812125479421295,1600
200,600,si/si6_bvg_b03m_200/si6_b03m_m200.05/target,120,338,si/si6_bvg_b03m_200/si6_b03m_m200.05/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.0046129520000000035,0.006268216,10,0.004652721499999998,0.004837982399999998,0.0005097865944103372,64
200,600,si/si6_bvg_b03m_200/si6_b03m_m200.04/target,120,320,si/si6_bvg_b03m_200/si6_b03m_m200.04/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.010756566999999995,0.014159049,10,0.01111598049999999,0.011400967499999996,0.0009861044448598137,192
200,600,si/si6_bvg_b03m_200/si6_b03m_m200.06/target,120,320,si/si6_bvg_b03m_200/si6_b03m_m200.06/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.026812262000000003,0.03161586699999999,10,0.02720706399999999,0.027615652299999995,0.0014158399480317153,512
200,600,si/si6_bvg_b03m_200/si6_b03m_m200.07/target,120,324,si/si6_bvg_b03m_200/si6_b03m_m200.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.01301766700000001,0.016402998000000002,10,0.013679117500000004,0.013881146200000005,0.0009230185109576071,288
200,600,si/si6_bvg_b03m_200/si6_b03m_m200.08/target,120,318,si/si6_bvg_b03m_200/si6_b03m_m200.08/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.04154623099999999,0.047694589999999995,10,0.04424765800000002,0.04429903,0.0015798311566501144,768
