target_graph_num_vertices,target_graph_num_edges,target_graph_path,subgraph_num_vertices,subgraph_num_edges,subgraph_path,min,max,num_samples,median,mean,stdev,num_found_matchings
800,4800,si/si2_bvg_b06_800/si2_b06_m800.09/target,160,948,si/si2_bvg_b06_800/si2_b06_m800.09/pattern,0.40473050624132156,0.428429925814271,10,0.40769716585054994,0.4098969382233918,0.006874797090889625,1600
200,1196,si/si2_bvg_b06m_200/si2_b06m_m200.01/target,40,128,si/si2_bvg_b06m_200/si2_b06m_m200.01/pattern,1.1313512520864606,1.1560592046007514,10,1.1523786378093064,1.148875788412988,0.008258498039598739,6144
200,1194,si/si2_bvg_b06m_200/si2_b06m_m200.02/target,40,152,si/si2_bvg_b06m_200/si2_b06m_m200.02/pattern,0.0016443151980638504,0.001879044808447361,10,0.0017221784219145775,0.0017313648015260697,6.342910964001131e-05,1
200,1196,si/si2_bvg_b06m_200/si2_b06m_m200.03/target,40,164,si/si2_bvg_b06m_200/si2_b06m_m200.03/pattern,0.026227515190839767,0.02784473355859518,10,0.026874241419136524,0.026846889313310383,0.0005014456239877341,528
200,1194,si/si2_bvg_b06m_200/si2_b06m_m200.05/target,40,168,si/si2_bvg_b06m_200/si2_b06m_m200.05/pattern,0.021581826731562614,0.021840831264853477,10,0.021662813611328602,0.021691196132451296,8.393721260388445e-05,160
200,1198,si/si2_bvg_b06m_200/si2_b06m_m200.04/target,40,146,si/si2_bvg_b06m_200/si2_b06m_m200.04/pattern,0.1275270264595747,0.1304674632847309,10,0.12804667372256517,0.1284326110035181,0.0009577760950169539,60
200,1196,si/si2_bvg_b06m_200/si2_b06m_m200.07/target,40,134,si/si2_bvg_b06m_200/si2_b06m_m200.07/pattern,0.024123437702655792,0.0247822692617774,10,0.0246517569757998,0.024570855032652616,0.00021025403791467986,480
200,1200,si/si2_bvg_b06m_200/si2_b06m_m200.00/target,40,124,si/si2_bvg_b06m_200/si2_b06m_m200.00/pattern,10.391653522849083,11.061714528128505,10,10.48978305188939,10.553448074683548,0.19853877013492566,2488320
200,1194,si/si2_bvg_b06m_200/si2_b06m_m200.08/target,40,172,si/si2_bvg_b06m_200/si2_b06m_m200.08/pattern,0.0013914471492171288,0.00154048390686512,10,0.0014460333622992039,0.0014456692151725292,5.133644676458388e-05,2
200,1200,si/si2_bvg_b06m_200/si2_b06m_m200.06/target,40,144,si/si2_bvg_b06m_200/si2_b06m_m200.06/pattern,4.230006682686508,4.259816964156926,10,4.244716051500291,4.243289403617382,0.010075342203854679,17280
200,1196,si/si2_bvg_b06m_200/si2_b06m_m200.09/target,40,144,si/si2_bvg_b06m_200/si2_b06m_m200.09/pattern,0.018991537392139435,0.01939354185014963,10,0.019226535223424435,0.01920668361708522,0.00013419732382427562,8
